Monoxide,Benzene
0.5363062590055389,0.22616419201015883
0.2494268352542441,-0.12725773985350478
0.7134964913225149,-0.183805248951691
0.6038072998881964,-0.15553149440259803
0.16505053415092213,-0.5372271808153546
-0.15136059498653523,-0.7916909717571924
-0.20198637564852842,-0.9471966217772044
-0.40870831335166724,-0.9896072536008441
-0.5858985456686434,-1.1309760263463093
-0.9402790103025956,-1.215797289993589
-0.7040253672132941,-1.300618553640868
-0.7630887779856195,-1.2299341672681354
-0.3749577929103385,-1.0037441308753905
0.4223982525160542,-0.3251740216971565
0.4983369235090439,-0.11312086257895829
0.0005167469994443028,-0.5655009353644477
-0.22729926597952502,-0.7492803399335528
0.013173192164942598,-0.7210065853844597
0.22411394492324752,-0.4241321626189823
0.5827132246123659,0.1696166829119726
0.32536550624723387,-0.21207900350078399
0.2494268352542441,-0.28276338987351674
0.633339005274359,0.12720605108833288
1.4686643861972466,1.4843462694448013
2.2913333219546357,2.417380169564873
1.7175744744520465,1.9367263422302907
0.33802195141273217,0.35339608748107776
-1.13012568778507,-0.7916909717571924
-1.3495040706537071,-1.0885653945226699
-0.6449619564409688,-0.6220484444626339
-0.7968392984269483,-0.5513640580899011
-1.0330929415162498,-0.8765122354044718
-1.4507556319776935,-1.1875235354444955
-1.6279458642946696,-1.3147554309154146
-1.2904406598813818,-1.201660412719042
-0.5985549908341417,-0.834101603580832
1.493977276528243,1.0743768284829514
0.4941181084538778,0.5230386147756362
0.12708119865442727,0.1837535601865191
-0.11339125949004035,-0.014162721657132574
0.08067423304760017,0.09893229653923988
0.22833275997841362,0.35339608748107776
0.5067745536193761,0.5513123693247292
0.3211466911920678,0.33925921020653105
0.17348816426125435,0.1978904374610656
1.1691285172804535,1.272293110326603
1.232410743107945,1.116787460306591
2.573993930650764,3.152497787841294
1.5403842421350702,1.3853881285229757
1.059439325846135,0.565449246599276
1.873670631493192,1.6257150421902669
0.19880105459225092,-0.09898398530441178
-0.15557941004170134,-0.4099952853444357
-0.20620519070369453,-0.6927328308353665
-0.2568309713656877,-0.6927328308353665
-1.0752810920679108,-1.0885653945226699
-0.5605856553376468,-1.0461547626990302
-0.5099598746756536,-0.7351434626590063
0.4350546976815524,0.21202731473561234
0.7388093816535115,0.6785442647956481
0.9033431688049893,0.3675329647556243
1.3041305990457688,0.8199130375411139
0.9202184290256538,0.5230386147756362
0.40130417724022366,0.28271170110834504
-0.10917244443487426,-0.24035275804987724
0.03004845238560699,-0.15553149440259803
0.3084902460265695,-0.014162721657132574
0.39286654712989144,0.04238478744105365
1.0130323602393079,0.7350917738938344
1.5867912077418973,1.314703742150243
1.5952288378522295,1.2581562330520564
1.6374169884038905,1.1309243375811378
0.8906867236394911,0.3958067193047173
0.7809975322051725,0.08479541926469339
1.27038007860444,0.09893229653923988
1.059439325846135,0.22616419201015883
0.5658379643917015,-0.24035275804987724
0.46880521812288123,-0.0848471080298653
-0.7209006274339586,-0.9330597445026578
-0.6618372166616332,-1.1027022717972164
-0.8643403393096059,-1.1168391490717628
-0.3285508273035114,-0.8623753581299252
0.0089543771097765,-0.5513640580899011
0.41817943746088804,-0.24035275804987724
0.8949055386946572,0.08479541926469339
0.7725599020948403,0.05652166471560015
0.20301986964741703,-0.3958584080698892
-0.10917244443487426,-0.3958584080698892
0.10598712337859677,-0.29690026714806345
0.9497501344118164,0.22616419201015883
0.8653738333084945,0.24030106928470532
1.0341264355151385,0.2685748238337983
2.4263354037199507,1.4560725148957083
2.8060287586848998,1.8094944467593719
